State,Year_Built,Square_Footage,CLUE_Loss_Count,Credit_Score,Construction_Type,Protection_Class,AOI,Deductible,Territory,Roof_Age_Applicant,Fire_Alarm,Burglar_Alarm,Roof_Vulnerability_Satellite,Wildfire_Exposure_Daily,Water_Loss_Recency_Months,RCV_Appraised,Fire_Hydrant_Distance,Tree_Canopy_Density,Crime_Severity_Index,Pluvial_Flood_Depth,Building_Code_Compliance,Slope_Steepness,Attic_Ventilation,Hail_Frequency,Soil_Liquefaction_Risk,Dwelling_Age,RCV_Overstatement,Credit_Score_Suppressed,Risk_Tier,Expected_Pure_Premium,Claim_Count,Claim_Amount
NY,1986,2053.0,0,712.0,Frame,3,481203.0,500,Suburban,17,False,True,22.69,29.41,120,303591.0,0.278,39.81,76.92,2.88,65,2.78,Poor,0,Low,40,177612.0,False,Moderate,2010.99,1,2283.44
OK,1994,2170.0,1,633.0,Frame,5,402792.0,2000,Rural,12,False,False,14.0,9.85,31,311724.0,0.187,27.8,34.85,14.9,58,0.75,Excellent,3,Low,32,91068.0,False,Moderate,1856.87,0,0.0
CO,2000,1244.0,2,750.0,Masonry,8,213939.0,2000,Rural,6,True,False,15.91,45.88,31,279347.0,0.56,37.74,71.33,3.35,68,3.41,Adequate,2,Low,26,0.0,False,Low,996.84,0,0.0
OK,1959,1634.0,1,761.0,Frame,8,383318.0,2000,Rural,19,False,True,35.63,2.68,4,229908.0,1.868,31.74,21.14,5.6,36,3.22,Excellent,1,Low,67,153410.0,False,Very High,5864.91,2,4923.8
CA,1998,1649.0,0,700.0,Masonry,6,439649.0,2000,Suburban,25,True,True,24.75,17.4,120,270264.0,2.082,37.56,45.53,0.76,98,5.93,Excellent,3,High,28,169385.0,True,Moderate,1615.99,0,0.0
NY,1976,1091.0,0,757.0,Masonry,10,220713.0,1000,Suburban,12,True,True,17.45,10.86,120,215259.0,0.886,25.55,55.32,5.43,51,15.91,Poor,0,Low,50,5454.0,False,Low,1164.98,1,1824.29
CA,2017,2944.0,0,700.0,Frame,7,598128.0,1000,Rural,9,False,False,17.45,88.9,120,539552.0,1.541,36.94,17.99,1.95,93,20.66,Poor,2,Low,9,58576.0,True,High,2568.02,1,1792.18
NY,1950,2194.0,1,647.0,Frame,4,515347.0,1000,Urban,30,False,True,21.08,16.66,21,459263.0,0.691,35.57,74.47,2.61,37,3.25,Adequate,1,Low,76,56084.0,False,Very High,4617.91,1,5185.97
FL,1978,1663.0,0,687.0,Fire Resistive,4,245942.0,2000,Suburban,24,False,False,28.26,0.56,120,277770.0,0.237,11.65,53.24,15.81,74,4.72,Excellent,0,Low,48,0.0,False,Moderate,1689.72,0,0.0
CA,1988,2281.0,0,700.0,Frame,10,448552.0,1000,Suburban,17,True,False,10.95,7.64,120,322262.0,1.268,25.04,56.98,2.53,60,8.74,Excellent,2,Low,38,126290.0,True,Moderate,1311.39,1,1970.44
CA,2022,2849.0,0,700.0,Frame,4,606813.0,5000,Urban,1,False,False,23.73,20.76,120,438787.0,0.669,19.03,58.31,7.25,76,1.32,Poor,2,Low,4,168026.0,True,Moderate,1274.81,0,0.0
CO,1963,2780.0,1,728.0,Frame,4,542727.0,1000,Rural,27,False,False,29.71,14.51,35,670129.0,1.626,27.25,18.02,0.55,68,2.45,Adequate,1,Low,63,0.0,False,High,3157.66,0,0.0
TX,2009,800.0,0,637.0,Frame,5,163769.0,1000,Suburban,1,True,False,3.93,0.33,120,134266.0,0.324,8.71,72.06,0.15,60,18.94,Adequate,5,High,17,29503.0,False,Low,579.46,0,0.0
Other,1989,1630.0,0,750.0,Masonry,3,306668.0,1000,Suburban,8,True,False,17.66,6.03,120,320886.0,1.088,42.71,62.82,0.43,54,14.42,Adequate,2,Moderate,37,0.0,False,Low,760.04,1,396.7
CO,1955,2160.0,0,733.0,Frame,1,515518.0,500,Suburban,28,False,False,17.95,64.55,120,365561.0,0.483,36.07,60.1,0.68,46,29.05,Excellent,1,Low,71,149957.0,False,High,3437.71,3,11377.9
FL,2007,2997.0,0,622.0,Frame,5,518511.0,2000,Urban,30,True,False,1.53,0.0,120,404867.0,1.057,15.33,62.21,0.65,100,10.26,Adequate,1,Low,19,113644.0,False,Moderate,1230.8,0,0.0
OK,1989,2511.0,0,766.0,Frame,8,659557.0,2000,Rural,11,True,True,27.75,29.65,120,453551.0,0.617,34.88,35.81,10.13,61,18.69,Adequate,1,High,37,206006.0,False,Moderate,2124.52,1,3727.67
CA,1994,1373.0,0,700.0,Frame,6,333274.0,5000,Urban,9,True,False,25.62,6.99,120,248099.0,0.521,59.98,45.6,0.47,67,2.71,Adequate,0,Low,32,85175.0,True,Low,799.62,0,0.0
Other,1962,2463.0,0,828.0,Fire Resistive,8,569400.0,5000,Urban,22,True,False,33.34,4.58,120,557998.0,0.533,17.9,32.37,2.19,50,8.37,Adequate,2,Low,64,11402.0,False,High,3880.49,3,9517.71
NY,1951,1579.0,1,618.0,Frame,10,468285.0,2000,Rural,28,False,True,27.61,26.48,21,319727.0,0.678,54.2,41.64,11.08,39,12.85,Adequate,0,Moderate,75,148558.0,False,Very High,6238.97,3,52474.5
MA,1963,2324.0,0,700.0,Frame,10,455118.0,2000,Urban,21,False,False,30.94,7.1,120,330635.0,0.652,19.97,55.78,2.88,36,15.64,Adequate,0,Low,63,124483.0,True,High,4460.01,3,11997.65
CA,2006,2534.0,0,700.0,Masonry,3,545666.0,1000,Rural,10,True,True,14.12,24.29,120,402397.0,0.299,21.29,54.32,10.01,73,11.47,Excellent,1,High,20,143269.0,True,Moderate,2105.37,0,0.0
NY,2002,2306.0,0,721.0,Frame,2,357861.0,500,Urban,12,False,True,27.25,0.24,120,400605.0,0.35,21.1,41.65,2.1,71,18.35,Adequate,1,Low,24,0.0,False,Moderate,1302.37,0,0.0
NY,1977,2142.0,0,789.0,Frame,8,443385.0,1000,Suburban,19,True,False,19.17,40.62,120,423254.0,3.859,21.77,42.41,2.87,65,5.36,Adequate,0,Low,49,20131.0,False,Moderate,1428.34,0,0.0
Other,2004,2717.0,0,671.0,Frame,10,625148.0,1000,Suburban,11,False,False,18.42,15.85,120,453524.0,2.235,38.7,51.53,6.89,76,9.37,Adequate,1,Low,22,171624.0,False,Moderate,1318.72,0,0.0
CO,1969,2601.0,1,777.0,Masonry,4,683258.0,1000,Suburban,11,False,False,14.28,19.96,21,451253.0,0.234,28.89,54.91,8.95,35,10.42,Adequate,2,Low,57,232005.0,False,High,3483.17,1,3410.21
NY,2013,2659.0,1,639.0,Frame,2,486639.0,1000,Urban,7,False,True,8.26,2.34,7,512923.0,0.177,18.16,54.65,2.88,82,1.95,Adequate,1,Low,13,0.0,False,Moderate,1326.53,0,0.0
TX,1955,1555.0,1,665.0,Masonry,2,308178.0,1000,Suburban,26,True,False,16.37,1.25,6,417141.0,0.156,33.26,67.43,11.61,55,4.22,Poor,2,Low,71,0.0,False,Moderate,2470.51,0,0.0
FL,1964,2725.0,0,734.0,Frame,7,747166.0,5000,Urban,29,False,False,28.52,39.85,120,507462.0,0.498,39.7,56.11,24.81,77,8.39,Adequate,0,Moderate,62,239704.0,False,Very High,5181.18,3,12558.25
CO,1952,1828.0,0,740.0,Frame,6,378119.0,1000,Suburban,29,True,False,4.46,3.85,120,393369.0,0.887,14.93,55.36,10.53,42,0.66,Excellent,1,Moderate,74,0.0,False,Moderate,2141.39,2,844.2
NY,2020,2784.0,1,608.0,Frame,8,531481.0,1000,Suburban,4,True,False,25.48,11.82,25,422509.0,0.272,14.68,69.14,0.48,84,24.53,Adequate,0,Low,6,108972.0,False,Moderate,2197.23,1,1719.95
CA,1961,1255.0,0,700.0,Frame,4,259703.0,2000,Urban,18,True,False,21.44,61.33,120,278940.0,0.619,29.74,25.56,2.85,42,5.62,Adequate,0,Low,65,0.0,True,Moderate,1571.81,0,0.0
WA,1973,2292.0,1,621.0,Frame,4,626478.0,2000,Urban,27,False,False,21.8,16.51,11,420911.0,0.217,67.73,72.78,5.05,84,2.24,Adequate,1,Low,53,205567.0,False,High,3026.29,1,2270.9
GA,1950,2070.0,0,578.0,Frame,3,645041.0,1000,Suburban,27,False,True,33.36,15.24,120,373964.0,0.518,24.78,41.47,6.0,32,0.66,Adequate,2,Low,76,271077.0,False,Very High,5004.87,2,8744.64
CA,1976,3450.0,0,700.0,Masonry,3,801344.0,1000,Urban,26,True,False,19.96,18.33,120,703462.0,0.307,14.32,67.75,3.1,75,7.2,Excellent,1,Moderate,50,97882.0,True,Moderate,1920.43,0,0.0
CO,1960,2406.0,1,717.0,Masonry,7,669962.0,1000,Suburban,25,False,False,19.0,15.67,33,471011.0,1.048,10.1,30.72,1.39,55,0.83,Poor,2,Low,66,198951.0,False,High,3371.24,0,0.0
CA,1977,2279.0,0,700.0,Frame,10,529987.0,500,Suburban,11,False,True,0.0,40.03,120,409127.0,1.811,18.84,54.08,2.03,43,2.43,Excellent,1,Low,49,120860.0,True,Moderate,2029.42,1,1480.99
LA,1960,2613.0,0,643.0,Frame,8,425335.0,500,Rural,28,False,True,5.44,0.01,120,453517.0,0.293,7.56,67.42,0.09,47,2.49,Adequate,0,Low,66,0.0,False,High,2849.59,0,0.0
TX,1952,800.0,0,786.0,Masonry,7,199144.0,5000,Rural,22,False,True,7.03,0.23,120,170036.0,0.984,27.17,79.53,0.2,32,23.1,Excellent,7,Low,74,29108.0,False,High,3681.44,2,6692.92
OK,2003,2726.0,0,735.0,Masonry,3,406052.0,1000,Suburban,18,False,False,28.43,15.0,120,396721.0,0.44,7.15,51.47,0.68,74,7.39,Adequate,3,Low,23,9331.0,False,Moderate,1914.5,1,2386.71
LA,1994,2402.0,0,711.0,Frame,7,510695.0,2000,Urban,13,True,False,26.37,7.04,120,373224.0,0.3,16.06,57.68,4.62,61,5.12,Adequate,0,Moderate,32,137471.0,False,Moderate,1626.1,0,0.0
MA,1953,2485.0,0,700.0,Fire Resistive,8,567711.0,500,Suburban,28,False,False,21.66,6.05,120,496769.0,0.477,14.21,50.43,2.6,42,3.24,Adequate,2,Low,73,70942.0,True,High,3242.21,1,1863.61
CA,1996,2513.0,0,700.0,Masonry,6,526348.0,500,Suburban,27,False,True,28.6,52.6,120,533627.0,0.653,31.29,57.83,2.6,99,12.4,Excellent,0,Low,30,0.0,True,Moderate,2221.48,1,173.31
GA,1986,2228.0,0,678.0,Fire Resistive,1,346170.0,1000,Suburban,24,False,True,24.61,28.98,120,344313.0,0.05,6.64,57.19,14.84,74,14.31,Adequate,2,Low,40,1857.0,False,Moderate,1540.35,0,0.0
TX,2019,2548.0,0,829.0,Fire Resistive,7,614198.0,1000,Suburban,4,True,True,14.31,0.05,120,496906.0,0.605,15.17,38.24,6.75,93,1.76,Poor,2,Low,7,117292.0,False,Moderate,1690.5,0,0.0
CA,1969,2801.0,0,700.0,Frame,4,694373.0,1000,Urban,23,False,False,18.96,91.31,120,417837.0,0.188,36.92,100.0,5.57,47,21.83,Excellent,2,Low,57,276536.0,True,High,4067.08,0,0.0
CO,1958,1606.0,0,726.0,Frame,1,398494.0,1000,Suburban,23,True,False,10.09,26.24,120,338190.0,0.268,63.34,59.56,2.87,48,4.11,Adequate,3,Moderate,68,60304.0,False,Moderate,2053.16,1,1000.29
FL,1987,2537.0,0,759.0,Frame,6,426176.0,2000,Suburban,13,True,False,16.41,3.91,120,480357.0,1.47,27.73,59.35,33.29,51,7.28,Adequate,0,Low,39,0.0,False,High,2659.0,1,1491.93
WA,2016,1739.0,0,691.0,Frame,5,379290.0,1000,Suburban,11,True,False,19.53,20.36,120,274580.0,0.452,27.73,33.53,5.62,97,6.59,Adequate,0,Low,10,104710.0,False,Low,1061.47,2,4525.71
WA,1963,1891.0,1,715.0,Fire Resistive,3,522263.0,1000,Suburban,28,True,False,8.85,3.69,14,321267.0,0.471,23.36,82.26,2.63,75,13.86,Poor,0,Moderate,63,200996.0,False,Moderate,2284.55,0,0.0
FL,1966,2602.0,0,696.0,Fire Resistive,1,601288.0,1000,Suburban,30,True,False,20.13,4.92,120,364328.0,0.244,32.44,51.24,7.51,86,14.35,Adequate,0,Low,60,236960.0,False,Moderate,2004.87,1,1675.62
Other,1989,2672.0,0,612.0,Fire Resistive,3,616144.0,2000,Suburban,16,True,False,17.47,0.83,120,538275.0,1.434,10.32,69.09,11.75,74,1.39,Adequate,1,Low,37,77869.0,False,Moderate,1589.59,0,0.0
FL,2010,2998.0,1,639.0,Frame,2,597712.0,5000,Suburban,8,False,True,7.67,28.96,16,535703.0,0.678,27.29,52.13,12.89,71,19.59,Adequate,1,Low,16,62009.0,False,Moderate,1661.68,2,2243.77
CO,1960,2412.0,0,701.0,Frame,8,668649.0,2000,Suburban,22,False,False,6.47,9.03,120,509852.0,0.21,23.5,68.18,1.08,48,30.91,Poor,1,Moderate,66,158797.0,False,High,2556.25,1,826.86
TX,1962,2265.0,0,665.0,Masonry,2,394638.0,1000,Urban,25,False,False,4.55,0.15,120,336099.0,0.678,10.56,0.0,7.86,43,8.47,Poor,5,Low,64,58539.0,False,High,2989.53,1,1799.38
Other,2023,2937.0,0,808.0,Frame,6,648751.0,5000,Suburban,5,False,True,23.74,15.81,120,435694.0,1.324,54.48,65.05,0.17,99,3.33,Adequate,2,Low,3,213057.0,False,Low,1104.2,1,1433.79
TX,2023,1650.0,0,678.0,Fire Resistive,8,220236.0,1000,Urban,1,True,False,24.27,17.47,120,283280.0,0.317,53.64,8.39,4.17,97,13.77,Adequate,2,Low,3,0.0,False,Low,640.51,0,0.0
CA,1989,2265.0,0,700.0,Frame,9,425068.0,5000,Urban,9,False,False,23.76,27.88,120,397585.0,1.501,37.77,46.59,0.88,47,7.33,Adequate,1,Low,37,27483.0,True,Moderate,1782.39,1,1986.46
NY,1978,2281.0,0,820.0,Frame,10,382731.0,1000,Rural,28,True,True,5.0,0.91,120,297339.0,0.453,28.62,69.78,0.04,77,8.76,Poor,1,High,48,85392.0,False,Moderate,1688.54,0,0.0
Other,1983,2400.0,2,575.0,Frame,6,480066.0,2000,Rural,30,True,False,6.44,3.01,33,383417.0,0.276,15.45,25.61,4.35,97,12.98,Poor,1,Moderate,43,96649.0,False,Moderate,2304.36,0,0.0
GA,1997,2505.0,0,617.0,Fire Resistive,10,453353.0,1000,Urban,14,False,False,11.59,2.17,120,451119.0,0.647,3.66,54.84,1.8,72,8.4,Adequate,2,Low,29,2234.0,False,Moderate,1385.03,0,0.0
MA,2003,2359.0,0,700.0,Masonry,3,584351.0,500,Suburban,12,False,False,16.15,8.36,120,430774.0,0.281,16.06,66.6,0.86,84,4.35,Adequate,2,Low,23,153577.0,True,Moderate,1380.64,0,0.0
GA,2015,3431.0,0,705.0,Frame,5,1053243.0,1000,Suburban,2,True,True,10.7,0.39,120,575632.0,0.466,11.56,52.83,7.49,57,0.41,Poor,1,Moderate,11,477611.0,False,Moderate,2358.84,1,1761.83
GA,2004,2561.0,0,811.0,Fire Resistive,5,548116.0,1000,Urban,23,True,False,17.5,8.11,120,377344.0,0.827,7.64,18.25,6.25,95,22.88,Adequate,1,Low,22,170772.0,False,Moderate,1461.76,0,0.0
CO,1969,1981.0,1,805.0,Frame,8,273599.0,5000,Rural,21,False,False,23.26,1.65,11,350438.0,0.579,40.59,70.1,10.36,46,1.72,Excellent,1,Low,57,0.0,False,Moderate,2145.34,0,0.0
FL,1967,1849.0,2,711.0,Frame,2,402486.0,1000,Suburban,4,True,True,5.26,28.35,16,360608.0,0.441,56.03,33.85,2.35,31,4.87,Adequate,0,High,59,41878.0,False,High,2515.86,2,9447.9
MA,1975,2558.0,1,700.0,Frame,9,776432.0,1000,Urban,27,True,True,19.2,16.77,3,474262.0,0.294,44.76,57.23,2.98,88,6.32,Adequate,0,Low,51,302170.0,True,Very High,4531.5,1,4340.39
LA,1985,2632.0,2,694.0,Frame,1,704553.0,1000,Suburban,22,False,True,7.52,25.72,32,396650.0,0.444,36.59,49.01,13.63,75,9.28,Poor,1,Moderate,41,307903.0,False,High,3491.83,0,0.0
FL,1983,2202.0,0,850.0,Frame,7,572603.0,1000,Urban,3,False,True,28.69,23.42,120,412293.0,0.99,17.26,76.37,1.06,34,6.63,Adequate,0,Low,43,160310.0,False,Moderate,2389.72,0,0.0
CA,2007,2150.0,0,700.0,Frame,10,475896.0,2000,Suburban,14,False,False,0.0,20.92,120,293518.0,1.479,44.58,39.5,12.58,87,9.32,Adequate,1,High,19,182378.0,True,Low,1042.09,0,0.0
MA,2004,3017.0,0,700.0,Frame,10,818323.0,5000,Suburban,24,False,False,10.31,8.72,120,550097.0,0.897,46.68,86.95,0.91,98,1.88,Adequate,1,Low,22,268226.0,True,Moderate,1462.08,0,0.0
TX,2006,1178.0,0,643.0,Frame,10,224075.0,500,Suburban,1,False,False,0.0,7.7,120,274528.0,0.603,31.14,70.59,4.2,50,3.02,Poor,2,Low,20,0.0,False,Low,976.86,2,441.85
Other,1965,2515.0,0,737.0,Fire Resistive,10,384464.0,1000,Suburban,24,False,False,27.52,2.38,120,449466.0,3.219,37.28,57.68,8.99,42,5.73,Poor,2,Low,61,0.0,False,High,4090.86,0,0.0
TX,1987,1700.0,0,613.0,Frame,3,353974.0,1000,Suburban,4,False,False,20.16,25.55,120,366222.0,0.193,33.73,100.0,0.96,42,15.3,Adequate,5,Low,39,0.0,False,Moderate,1916.02,2,3022.0
CA,1959,2406.0,0,700.0,Masonry,8,500370.0,1000,Urban,27,False,False,25.97,29.71,120,471903.0,0.491,10.79,47.07,4.79,56,22.66,Poor,1,High,67,28467.0,True,High,3186.8,0,0.0
WA,1978,1784.0,1,773.0,Fire Resistive,2,416431.0,1000,Urban,6,False,False,9.57,15.53,35,383620.0,0.628,7.75,7.95,4.22,41,10.24,Excellent,0,Low,48,32811.0,False,Moderate,1826.0,0,0.0
TX,1983,2940.0,0,741.0,Fire Resistive,6,532263.0,2000,Rural,25,False,True,22.23,1.49,120,493180.0,0.537,16.78,68.08,5.95,71,8.56,Adequate,2,High,43,39083.0,False,Moderate,1644.03,1,1510.45
TX,2017,2489.0,0,643.0,Frame,6,441551.0,2000,Urban,2,True,False,29.45,20.1,120,553368.0,1.059,24.29,64.08,8.29,79,1.9,Adequate,3,High,9,0.0,False,Moderate,1481.09,0,0.0
OK,1991,1353.0,1,734.0,Frame,4,221813.0,2000,Suburban,14,False,False,3.75,1.53,17,134873.0,0.253,26.29,61.16,1.47,54,15.29,Adequate,3,Low,35,86940.0,False,Low,1042.33,0,0.0
GA,2008,2500.0,1,707.0,Frame,4,463217.0,1000,Suburban,11,True,False,30.71,19.12,1,420448.0,0.584,19.09,18.14,5.03,79,6.99,Excellent,0,Moderate,18,42769.0,False,High,2900.84,3,4371.65
TX,1995,1614.0,0,742.0,Frame,4,206783.0,5000,Urban,16,False,False,15.81,10.91,120,265995.0,1.22,7.86,15.83,1.37,72,13.05,Excellent,1,Low,31,0.0,False,Low,620.95,0,0.0
FL,1988,1911.0,0,823.0,Masonry,7,363159.0,2000,Urban,17,False,False,29.57,2.49,120,449764.0,0.574,36.49,49.3,30.65,83,0.98,Excellent,1,Low,38,0.0,False,High,2817.39,1,5581.03
MA,2010,3355.0,0,700.0,Frame,10,1005424.0,2000,Urban,5,True,False,22.35,7.71,120,585101.0,0.495,25.53,53.81,0.85,65,28.14,Adequate,0,Low,16,420323.0,True,Moderate,2296.35,0,0.0
Other,2005,1330.0,2,693.0,Frame,6,250731.0,2000,Suburban,5,True,True,0.0,2.32,2,199940.0,1.558,10.3,64.17,2.71,61,2.92,Adequate,0,Low,21,50791.0,False,Moderate,1472.94,1,1104.1
NY,1973,2901.0,0,618.0,Masonry,1,657015.0,5000,Rural,12,False,True,32.42,7.49,120,540327.0,0.292,11.83,66.7,4.21,37,5.32,Adequate,1,Low,53,116688.0,False,High,3172.55,1,2223.94
CA,2015,1778.0,0,700.0,Frame,4,343983.0,1000,Suburban,10,False,True,12.13,22.75,120,273060.0,0.307,20.03,53.02,4.07,94,1.14,Excellent,0,Moderate,11,70923.0,True,Low,864.69,0,0.0
CA,2014,2738.0,2,700.0,Fire Resistive,7,709978.0,500,Urban,4,False,False,27.99,21.69,12,490796.0,1.113,70.46,47.11,3.41,77,1.34,Excellent,0,Low,12,219182.0,True,High,2649.04,1,2225.99
TX,1959,800.0,1,675.0,Frame,1,131379.0,1000,Suburban,29,False,True,26.38,20.02,13,149884.0,0.294,17.32,63.42,15.76,72,2.58,Adequate,3,Moderate,67,0.0,False,Moderate,1725.08,1,579.46
CA,1968,1288.0,0,700.0,Frame,10,351092.0,500,Suburban,23,True,True,12.4,12.46,120,231410.0,1.456,46.33,68.42,1.7,69,6.84,Adequate,0,Low,58,119682.0,True,Low,1173.31,0,0.0
LA,2004,1161.0,0,849.0,Frame,6,276278.0,2000,Suburban,16,False,False,19.59,0.45,120,170265.0,0.45,21.58,87.37,2.5,94,2.46,Adequate,0,Low,22,106013.0,False,Low,530.64,0,0.0
CA,1985,1322.0,1,700.0,Frame,2,427157.0,500,Suburban,4,False,False,18.59,22.38,16,224921.0,0.347,12.98,39.7,15.7,44,18.9,Adequate,4,Low,41,202236.0,True,Moderate,2258.49,0,0.0
NY,1964,2666.0,0,850.0,Frame,8,427016.0,1000,Suburban,23,True,False,14.26,4.78,120,548892.0,0.531,33.01,56.53,2.2,43,24.52,Adequate,0,Moderate,62,0.0,False,Moderate,1903.46,0,0.0
LA,2009,2968.0,1,608.0,Fire Resistive,7,811734.0,1000,Suburban,10,True,False,5.09,49.94,25,570383.0,2.199,30.05,48.78,7.42,87,4.41,Poor,0,Low,17,241351.0,False,High,2771.28,2,9426.68
CO,1973,830.0,0,816.0,Masonry,2,161916.0,1000,Suburban,22,False,False,19.91,10.4,120,136903.0,0.099,18.59,64.19,19.46,64,6.37,Poor,2,Low,53,25013.0,False,Low,704.26,2,1160.27
TX,1961,1554.0,0,702.0,Frame,6,348690.0,500,Suburban,25,True,True,32.67,2.1,120,317806.0,0.97,5.04,87.4,0.72,61,6.14,Poor,1,Moderate,65,30884.0,False,Moderate,2485.28,0,0.0
WA,1975,1283.0,1,664.0,Masonry,6,359245.0,1000,Suburban,24,True,True,25.33,7.17,22,317650.0,0.331,32.79,45.43,1.35,91,0.13,Poor,0,Low,51,41595.0,False,Moderate,1553.85,0,0.0
LA,2020,2491.0,0,767.0,Masonry,9,349258.0,500,Suburban,16,False,False,18.39,28.33,120,390632.0,0.328,7.2,75.86,12.36,99,2.19,Excellent,0,Moderate,6,0.0,False,Moderate,1206.62,0,0.0
MA,2005,1493.0,0,700.0,Frame,4,258004.0,2000,Urban,12,False,False,11.76,1.26,120,338331.0,0.959,18.07,34.83,0.37,92,22.27,Adequate,1,Moderate,21,0.0,True,Low,693.35,0,0.0
CA,1999,2147.0,0,700.0,Frame,4,409465.0,1000,Rural,17,False,False,24.03,26.79,120,500442.0,0.293,22.21,43.49,0.14,92,1.91,Adequate,0,Moderate,27,0.0,True,Moderate,1324.78,0,0.0
CA,1954,1001.0,0,700.0,Frame,7,276082.0,5000,Urban,25,False,False,25.98,17.86,120,251183.0,0.958,12.17,78.53,0.33,48,17.37,Adequate,0,High,72,24899.0,True,Moderate,1928.75,1,2419.76
Other,1951,1482.0,0,736.0,Frame,9,364781.0,1000,Suburban,22,False,False,15.58,3.72,120,334201.0,0.566,14.88,50.38,17.99,31,5.36,Adequate,0,Low,75,30580.0,False,Moderate,2455.88,0,0.0
FL,1952,1116.0,0,645.0,Frame,2,248696.0,2000,Urban,27,False,False,7.83,0.11,120,234549.0,0.383,50.51,40.57,0.38,36,0.64,Adequate,0,High,74,14147.0,False,Low,1021.14,0,0.0
FL,2000,2778.0,0,717.0,Frame,10,718867.0,2000,Rural,9,False,False,17.1,0.21,120,495876.0,2.37,3.63,27.45,0.66,65,6.77,Adequate,1,Low,26,222991.0,False,Moderate,1635.18,0,0.0
NY,1952,2639.0,1,850.0,Frame,1,741670.0,2000,Suburban,30,True,False,5.29,0.01,17,557944.0,0.137,22.99,47.23,0.76,60,4.31,Poor,2,Low,74,183726.0,False,High,3317.93,2,7161.91
LA,2005,1655.0,0,695.0,Masonry,6,438380.0,2000,Urban,9,True,False,23.99,19.82,120,223885.0,0.132,46.02,45.25,27.92,79,5.6,Excellent,0,Low,21,214495.0,False,Moderate,2097.05,1,1228.93
Other,1961,1168.0,0,637.0,Frame,2,166872.0,500,Rural,24,True,False,20.62,2.09,120,226973.0,0.391,68.15,38.53,4.23,47,9.1,Poor,3,Low,65,0.0,False,Low,1011.41,0,0.0
TX,2021,2097.0,1,740.0,Frame,2,350917.0,500,Urban,5,True,True,4.76,0.08,6,353551.0,0.819,27.86,47.53,7.33,96,3.22,Adequate,3,Moderate,5,0.0,False,Moderate,1241.7,0,0.0
Other,1953,1100.0,0,661.0,Fire Resistive,8,157679.0,1000,Suburban,27,False,False,12.34,37.44,120,270627.0,0.656,38.59,59.16,1.6,42,18.29,Poor,0,Low,73,0.0,False,Moderate,1316.73,0,0.0
CA,1958,800.0,0,700.0,Frame,1,162634.0,1000,Urban,26,False,False,18.15,39.58,120,163427.0,0.485,34.1,43.92,3.51,68,1.17,Poor,0,High,68,0.0,True,Low,1134.01,0,0.0
CO,1973,3077.0,1,673.0,Frame,4,675921.0,1000,Suburban,20,True,True,24.83,24.38,9,629235.0,1.959,19.62,27.74,7.96,52,17.27,Excellent,3,Low,53,46686.0,False,Very High,6792.56,2,9368.8
OK,1977,2369.0,0,751.0,Masonry,9,473648.0,1000,Suburban,24,True,False,19.67,5.95,120,461453.0,4.202,11.89,61.16,12.47,74,9.09,Poor,1,Low,49,12195.0,False,Moderate,1724.23,0,0.0
CA,1971,2494.0,0,700.0,Frame,9,666269.0,2000,Urban,29,True,False,16.67,6.14,120,517098.0,0.374,34.05,81.47,0.73,95,2.34,Poor,3,Moderate,55,149171.0,True,Moderate,2435.04,0,0.0
CA,2017,2751.0,0,700.0,Fire Resistive,3,658477.0,5000,Suburban,17,False,False,24.67,31.93,120,454515.0,0.501,6.36,54.43,3.8,99,7.59,Excellent,3,Low,9,203962.0,True,Moderate,1357.1,0,0.0
NY,1952,1144.0,0,567.0,Frame,7,336529.0,1000,Rural,26,True,False,19.47,35.09,120,213371.0,0.802,66.89,41.25,2.78,41,5.86,Adequate,0,High,74,123158.0,False,Moderate,1967.32,0,0.0
Other,2001,2567.0,0,628.0,Frame,1,677504.0,500,Rural,5,False,True,0.0,24.87,120,520258.0,0.182,13.71,70.23,7.62,65,3.09,Poor,0,Low,25,157246.0,False,Moderate,1403.95,0,0.0
OK,1955,2479.0,0,644.0,Frame,10,457081.0,1000,Urban,30,False,True,20.67,5.16,120,597418.0,1.344,12.07,100.0,2.58,66,0.42,Adequate,3,Low,71,0.0,False,High,3893.31,0,0.0
Other,1983,2363.0,0,770.0,Fire Resistive,5,536563.0,1000,Suburban,20,True,False,9.74,9.78,120,508183.0,0.875,15.78,52.55,1.86,80,13.63,Excellent,0,Moderate,43,28380.0,False,Low,1157.01,1,716.68
WA,1982,2968.0,1,679.0,Masonry,7,837308.0,1000,Suburban,15,False,False,34.51,51.4,16,581524.0,1.537,16.47,100.0,7.48,60,18.72,Poor,0,High,44,255784.0,False,Very High,6169.37,1,1812.19
NY,1954,3160.0,3,582.0,Frame,6,701586.0,2000,Urban,28,True,False,20.28,23.83,6,511626.0,0.495,28.5,57.03,1.23,35,14.15,Excellent,0,Low,72,189960.0,False,Very High,6768.91,1,6110.4
MA,1968,2764.0,0,700.0,Masonry,10,539055.0,1000,Suburban,28,True,False,5.89,52.01,120,543799.0,0.96,57.51,43.43,0.74,76,45.0,Excellent,0,Low,58,0.0,True,Moderate,2275.47,0,0.0
